step,epoch,param,layer,grad_norm
436,0,fc1.weight,fc1,0.2613471448421478
437,0,fc2.bias,fc2,0.025097833946347237
437,0,fc2.weight,fc2,0.43279561400413513
437,0,fc1.bias,fc1,0.032884351909160614
437,0,fc1.weight,fc1,0.26937592029571533
438,0,fc2.bias,fc2,0.026758844032883644
438,0,fc2.weight,fc2,0.393839567899704
438,0,fc1.bias,fc1,0.02829739637672901
438,0,fc1.weight,fc1,0.2351902723312378
439,0,fc2.bias,fc2,0.03162837028503418
439,0,fc2.weight,fc2,0.4069279432296753
439,0,fc1.bias,fc1,0.029908623546361923
439,0,fc1.weight,fc1,0.23131269216537476
440,0,fc2.bias,fc2,0.0332498699426651
440,0,fc2.weight,fc2,0.5216818451881409
440,0,fc1.bias,fc1,0.029355237260460854
440,0,fc1.weight,fc1,0.2838408052921295
441,0,fc2.bias,fc2,0.027262283489108086
441,0,fc2.weight,fc2,0.5131004452705383
441,0,fc1.bias,fc1,0.03311888501048088
441,0,fc1.weight,fc1,0.30262795090675354
442,0,fc2.bias,fc2,0.03821735829114914
442,0,fc2.weight,fc2,0.5955593585968018
442,0,fc1.bias,fc1,0.04869203642010689
442,0,fc1.weight,fc1,0.3657812774181366
443,0,fc2.bias,fc2,0.04166468232870102
443,0,fc2.weight,fc2,0.6033392548561096
443,0,fc1.bias,fc1,0.04175843298435211
443,0,fc1.weight,fc1,0.3060699999332428
444,0,fc2.bias,fc2,0.030953381210565567
444,0,fc2.weight,fc2,0.4323463439941406
444,0,fc1.bias,fc1,0.034390319138765335
444,0,fc1.weight,fc1,0.2795204222202301
445,0,fc2.bias,fc2,0.038950882852077484
445,0,fc2.weight,fc2,0.6253572106361389
445,0,fc1.bias,fc1,0.0444597527384758
445,0,fc1.weight,fc1,0.35940560698509216
446,0,fc2.bias,fc2,0.03391341120004654
446,0,fc2.weight,fc2,0.4995701313018799
446,0,fc1.bias,fc1,0.03834395483136177
446,0,fc1.weight,fc1,0.3205147683620453
447,0,fc2.bias,fc2,0.03154069185256958
447,0,fc2.weight,fc2,0.5714672803878784
447,0,fc1.bias,fc1,0.03280344605445862
447,0,fc1.weight,fc1,0.33469057083129883
448,0,fc2.bias,fc2,0.014407360926270485
448,0,fc2.weight,fc2,0.34081074595451355
448,0,fc1.bias,fc1,0.017476141452789307
448,0,fc1.weight,fc1,0.2272246778011322
449,0,fc2.bias,fc2,0.031149400398135185
449,0,fc2.weight,fc2,0.4649481177330017
449,0,fc1.bias,fc1,0.03486134111881256
449,0,fc1.weight,fc1,0.2915252149105072
450,0,fc2.bias,fc2,0.01754767820239067
450,0,fc2.weight,fc2,0.3889636695384979
450,0,fc1.bias,fc1,0.02564205415546894
450,0,fc1.weight,fc1,0.2961714565753937
451,0,fc2.bias,fc2,0.045008983463048935
451,0,fc2.weight,fc2,0.660739004611969
451,0,fc1.bias,fc1,0.05054464563727379
451,0,fc1.weight,fc1,0.39131906628608704
452,0,fc2.bias,fc2,0.03651006519794464
452,0,fc2.weight,fc2,0.575847864151001
452,0,fc1.bias,fc1,0.04080072417855263
452,0,fc1.weight,fc1,0.3373326063156128
453,0,fc2.bias,fc2,0.03378584608435631
453,0,fc2.weight,fc2,0.5734923481941223
453,0,fc1.bias,fc1,0.02793293260037899
453,0,fc1.weight,fc1,0.29580727219581604
454,0,fc2.bias,fc2,0.017831550911068916
454,0,fc2.weight,fc2,0.35934701561927795
454,0,fc1.bias,fc1,0.023296339437365532
454,0,fc1.weight,fc1,0.24630160629749298
455,0,fc2.bias,fc2,0.0585453025996685
455,0,fc2.weight,fc2,0.9280417561531067
455,0,fc1.bias,fc1,0.05805698037147522
455,0,fc1.weight,fc1,0.45645424723625183
456,0,fc2.bias,fc2,0.04046740010380745
456,0,fc2.weight,fc2,0.6362518072128296
456,0,fc1.bias,fc1,0.04467768594622612
456,0,fc1.weight,fc1,0.38173621892929077
457,0,fc2.bias,fc2,0.038259029388427734
457,0,fc2.weight,fc2,0.5455074310302734
457,0,fc1.bias,fc1,0.03235778957605362
457,0,fc1.weight,fc1,0.2659917175769806
458,0,fc2.bias,fc2,0.02064444310963154
458,0,fc2.weight,fc2,0.3099123537540436
458,0,fc1.bias,fc1,0.026461003348231316
458,0,fc1.weight,fc1,0.23410089313983917
459,0,fc2.bias,fc2,0.027965927496552467
459,0,fc2.weight,fc2,0.46715250611305237
459,0,fc1.bias,fc1,0.0257432758808136
459,0,fc1.weight,fc1,0.26104384660720825
460,0,fc2.bias,fc2,0.031014863401651382
460,0,fc2.weight,fc2,0.591053307056427
460,0,fc1.bias,fc1,0.03709635138511658
460,0,fc1.weight,fc1,0.35456645488739014
461,0,fc2.bias,fc2,0.04320020601153374
461,0,fc2.weight,fc2,0.6703935265541077
461,0,fc1.bias,fc1,0.042073849588632584
461,0,fc1.weight,fc1,0.34138569235801697
462,0,fc2.bias,fc2,0.03854535147547722
462,0,fc2.weight,fc2,0.5997318029403687
462,0,fc1.bias,fc1,0.04132111743092537
462,0,fc1.weight,fc1,0.32588666677474976
463,0,fc2.bias,fc2,0.031104177236557007
463,0,fc2.weight,fc2,0.5236254930496216
463,0,fc1.bias,fc1,0.03584221377968788
463,0,fc1.weight,fc1,0.3171914219856262
464,0,fc2.bias,fc2,0.031698111444711685
464,0,fc2.weight,fc2,0.6494858264923096
464,0,fc1.bias,fc1,0.03171876445412636
464,0,fc1.weight,fc1,0.3546779751777649
465,0,fc2.bias,fc2,0.03247842565178871
465,0,fc2.weight,fc2,0.44877317547798157
465,0,fc1.bias,fc1,0.03930584713816643
465,0,fc1.weight,fc1,0.3048977851867676
466,0,fc2.bias,fc2,0.02183154784142971
466,0,fc2.weight,fc2,0.4261001944541931
466,0,fc1.bias,fc1,0.02198992297053337
466,0,fc1.weight,fc1,0.2640109360218048
467,0,fc2.bias,fc2,0.027160048484802246
467,0,fc2.weight,fc2,0.47711819410324097
467,0,fc1.bias,fc1,0.023846393451094627
467,0,fc1.weight,fc1,0.25612592697143555
468,0,fc2.bias,fc2,0.018538201227784157
468,0,fc2.weight,fc2,0.29962146282196045
468,0,fc1.bias,fc1,0.023037785664200783
468,0,fc1.weight,fc1,0.20105451345443726
469,1,fc2.bias,fc2,0.02477371133863926
469,1,fc2.weight,fc2,0.4040387272834778
469,1,fc1.bias,fc1,0.02713206596672535
469,1,fc1.weight,fc1,0.23750174045562744
470,1,fc2.bias,fc2,0.0272930059581995
470,1,fc2.weight,fc2,0.4615645110607147
470,1,fc1.bias,fc1,0.0322042852640152
470,1,fc1.weight,fc1,0.3055506646633148
471,1,fc2.bias,fc2,0.022561607882380486
471,1,fc2.weight,fc2,0.36174970865249634
471,1,fc1.bias,fc1,0.024507617577910423
471,1,fc1.weight,fc1,0.2535044550895691
472,1,fc2.bias,fc2,0.020201412960886955
472,1,fc2.weight,fc2,0.29378607869148254
472,1,fc1.bias,fc1,0.01806933991611004
472,1,fc1.weight,fc1,0.20359832048416138
473,1,fc2.bias,fc2,0.025305770337581635
473,1,fc2.weight,fc2,0.47850868105888367
473,1,fc1.bias,fc1,0.023185832425951958
473,1,fc1.weight,fc1,0.26778432726860046
474,1,fc2.bias,fc2,0.032743316143751144
474,1,fc2.weight,fc2,0.4908733367919922
474,1,fc1.bias,fc1,0.034432798624038696
474,1,fc1.weight,fc1,0.2941768169403076
475,1,fc2.bias,fc2,0.04594005271792412
475,1,fc2.weight,fc2,0.7076582312583923
475,1,fc1.bias,fc1,0.04466138780117035
475,1,fc1.weight,fc1,0.3603551685810089
476,1,fc2.bias,fc2,0.030982622876763344
476,1,fc2.weight,fc2,0.41503429412841797
476,1,fc1.bias,fc1,0.032825835049152374
476,1,fc1.weight,fc1,0.2843779921531677
477,1,fc2.bias,fc2,0.026596253737807274
477,1,fc2.weight,fc2,0.5290349125862122
477,1,fc1.bias,fc1,0.027270810678601265
477,1,fc1.weight,fc1,0.2993892431259155
478,1,fc2.bias,fc2,0.03779425844550133
478,1,fc2.weight,fc2,0.5929345488548279
478,1,fc1.bias,fc1,0.040296584367752075
478,1,fc1.weight,fc1,0.3394242525100708
479,1,fc2.bias,fc2,0.03420967608690262
479,1,fc2.weight,fc2,0.511143147945404
479,1,fc1.bias,fc1,0.034065138548612595
479,1,fc1.weight,fc1,0.29728567600250244
480,1,fc2.bias,fc2,0.019532237201929092
480,1,fc2.weight,fc2,0.41268065571784973
480,1,fc1.bias,fc1,0.02303125336766243
480,1,fc1.weight,fc1,0.22110383212566376
481,1,fc2.bias,fc2,0.024575861170887947
481,1,fc2.weight,fc2,0.4307324290275574
481,1,fc1.bias,fc1,0.02337653562426567
481,1,fc1.weight,fc1,0.2742413878440857
482,1,fc2.bias,fc2,0.028248200193047523
482,1,fc2.weight,fc2,0.45246145129203796
482,1,fc1.bias,fc1,0.033987633883953094
482,1,fc1.weight,fc1,0.29952672123908997
483,1,fc2.bias,fc2,0.041296929121017456
483,1,fc2.weight,fc2,0.5974480509757996
483,1,fc1.bias,fc1,0.045300357043743134
483,1,fc1.weight,fc1,0.3475804030895233
484,1,fc2.bias,fc2,0.02339254319667816
484,1,fc2.weight,fc2,0.3663678765296936
484,1,fc1.bias,fc1,0.025533387437462807
484,1,fc1.weight,fc1,0.21875958144664764
485,1,fc2.bias,fc2,0.028641631826758385
485,1,fc2.weight,fc2,0.41349515318870544
485,1,fc1.bias,fc1,0.032365456223487854
485,1,fc1.weight,fc1,0.2709025740623474
486,1,fc2.bias,fc2,0.02693464420735836
486,1,fc2.weight,fc2,0.34346887469291687
486,1,fc1.bias,fc1,0.03059367649257183
486,1,fc1.weight,fc1,0.24356654286384583
487,1,fc2.bias,fc2,0.034755904227495193
487,1,fc2.weight,fc2,0.5234583020210266
487,1,fc1.bias,fc1,0.04276621714234352
487,1,fc1.weight,fc1,0.3285261392593384
488,1,fc2.bias,fc2,0.045536283403635025
488,1,fc2.weight,fc2,0.678852379322052
488,1,fc1.bias,fc1,0.05005208030343056
488,1,fc1.weight,fc1,0.41772302985191345
489,1,fc2.bias,fc2,0.022081805393099785
489,1,fc2.weight,fc2,0.3367444574832916
489,1,fc1.bias,fc1,0.023804502561688423
489,1,fc1.weight,fc1,0.20800037682056427
490,1,fc2.bias,fc2,0.02957782708108425
490,1,fc2.weight,fc2,0.3969367444515228
490,1,fc1.bias,fc1,0.029978372156620026
490,1,fc1.weight,fc1,0.2247990518808365
491,1,fc2.bias,fc2,0.031553857028484344
491,1,fc2.weight,fc2,0.4549095034599304
491,1,fc1.bias,fc1,0.036536842584609985
491,1,fc1.weight,fc1,0.2829863131046295
492,1,fc2.bias,fc2,0.028920693323016167
492,1,fc2.weight,fc2,0.4060056507587433
492,1,fc1.bias,fc1,0.03204747289419174
492,1,fc1.weight,fc1,0.2519153654575348
493,1,fc2.bias,fc2,0.01936384290456772
493,1,fc2.weight,fc2,0.3520992696285248
493,1,fc1.bias,fc1,0.021095650270581245
493,1,fc1.weight,fc1,0.21717506647109985
494,1,fc2.bias,fc2,0.030964069068431854
494,1,fc2.weight,fc2,0.4123136103153229
494,1,fc1.bias,fc1,0.030696507543325424
494,1,fc1.weight,fc1,0.23890358209609985
495,1,fc2.bias,fc2,0.053394727408885956
495,1,fc2.weight,fc2,0.8504311442375183
495,1,fc1.bias,fc1,0.05080098286271095
495,1,fc1.weight,fc1,0.41623666882514954
496,1,fc2.bias,fc2,0.02811623550951481
496,1,fc2.weight,fc2,0.5316978096961975
496,1,fc1.bias,fc1,0.03243907541036606
496,1,fc1.weight,fc1,0.34803470969200134
497,1,fc2.bias,fc2,0.03085865080356598
497,1,fc2.weight,fc2,0.42381998896598816
497,1,fc1.bias,fc1,0.037424344569444656
497,1,fc1.weight,fc1,0.2817225158214569
498,1,fc2.bias,fc2,0.030604498460888863
498,1,fc2.weight,fc2,0.5352504849433899
498,1,fc1.bias,fc1,0.030238933861255646
498,1,fc1.weight,fc1,0.29334181547164917
499,1,fc2.bias,fc2,0.05280216410756111
499,1,fc2.weight,fc2,0.6482447385787964
499,1,fc1.bias,fc1,0.04811500012874603
499,1,fc1.weight,fc1,0.3360728621482849
500,1,fc2.bias,fc2,0.02490973100066185
500,1,fc2.weight,fc2,0.44219785928726196
500,1,fc1.bias,fc1,0.02925170585513115
500,1,fc1.weight,fc1,0.28618910908699036
501,1,fc2.bias,fc2,0.02964755706489086
501,1,fc2.weight,fc2,0.41109874844551086
501,1,fc1.bias,fc1,0.027889613062143326
501,1,fc1.weight,fc1,0.26464951038360596
502,1,fc2.bias,fc2,0.023677710443735123
502,1,fc2.weight,fc2,0.4579468369483948
502,1,fc1.bias,fc1,0.024961408227682114
502,1,fc1.weight,fc1,0.3036963939666748
503,1,fc2.bias,fc2,0.022246787324547768
503,1,fc2.weight,fc2,0.38496649265289307
503,1,fc1.bias,fc1,0.02089192345738411
503,1,fc1.weight,fc1,0.2242099642753601
504,1,fc2.bias,fc2,0.014573833905160427
504,1,fc2.weight,fc2,0.2670448124408722
504,1,fc1.bias,fc1,0.020774127915501595
504,1,fc1.weight,fc1,0.22820217907428741
505,1,fc2.bias,fc2,0.028739318251609802
505,1,fc2.weight,fc2,0.4545312225818634
505,1,fc1.bias,fc1,0.0321645550429821
505,1,fc1.weight,fc1,0.2858183681964874
506,1,fc2.bias,fc2,0.016738269478082657
506,1,fc2.weight,fc2,0.39979392290115356
506,1,fc1.bias,fc1,0.01908878982067108
506,1,fc1.weight,fc1,0.23719164729118347
507,1,fc2.bias,fc2,0.017902560532093048
507,1,fc2.weight,fc2,0.2836947441101074
507,1,fc1.bias,fc1,0.02234378457069397
507,1,fc1.weight,fc1,0.19854862987995148
508,1,fc2.bias,fc2,0.032913073897361755
508,1,fc2.weight,fc2,0.5147793292999268
508,1,fc1.bias,fc1,0.0331038236618042
508,1,fc1.weight,fc1,0.2999814450740814
509,1,fc2.bias,fc2,0.029198065400123596
509,1,fc2.weight,fc2,0.38694557547569275
509,1,fc1.bias,fc1,0.03141374886035919
509,1,fc1.weight,fc1,0.253200501203537
510,1,fc2.bias,fc2,0.016029654070734978
510,1,fc2.weight,fc2,0.3389645218849182
510,1,fc1.bias,fc1,0.020992478355765343
510,1,fc1.weight,fc1,0.2481449693441391
511,1,fc2.bias,fc2,0.03993985801935196
511,1,fc2.weight,fc2,0.6424722075462341
511,1,fc1.bias,fc1,0.035451892763376236
511,1,fc1.weight,fc1,0.2987905442714691
512,1,fc2.bias,fc2,0.04826226830482483
512,1,fc2.weight,fc2,0.7378867864608765
512,1,fc1.bias,fc1,0.042052365839481354
512,1,fc1.weight,fc1,0.356008917093277
513,1,fc2.bias,fc2,0.030527031049132347
513,1,fc2.weight,fc2,0.4723241925239563
513,1,fc1.bias,fc1,0.03615867719054222
513,1,fc1.weight,fc1,0.28244534134864807
514,1,fc2.bias,fc2,0.021565048024058342
514,1,fc2.weight,fc2,0.4126952290534973
514,1,fc1.bias,fc1,0.025017738342285156
514,1,fc1.weight,fc1,0.25611573457717896
515,1,fc2.bias,fc2,0.028722789138555527
515,1,fc2.weight,fc2,0.4320822060108185
515,1,fc1.bias,fc1,0.03336799889802933
515,1,fc1.weight,fc1,0.2677651345729828
516,1,fc2.bias,fc2,0.033816859126091
516,1,fc2.weight,fc2,0.5116639137268066
516,1,fc1.bias,fc1,0.03287602216005325
516,1,fc1.weight,fc1,0.29630184173583984
517,1,fc2.bias,fc2,0.050752636045217514
517,1,fc2.weight,fc2,0.8318300247192383
517,1,fc1.bias,fc1,0.05498310551047325
517,1,fc1.weight,fc1,0.4360809624195099
518,1,fc2.bias,fc2,0.027418525889515877
518,1,fc2.weight,fc2,0.5850183367729187
518,1,fc1.bias,fc1,0.033317096531391144
518,1,fc1.weight,fc1,0.3807486593723297
519,1,fc2.bias,fc2,0.02379470318555832
519,1,fc2.weight,fc2,0.43664464354515076
519,1,fc1.bias,fc1,0.02617904171347618
519,1,fc1.weight,fc1,0.2501300573348999
520,1,fc2.bias,fc2,0.04320334270596504
520,1,fc2.weight,fc2,0.6386176943778992
520,1,fc1.bias,fc1,0.046990759670734406
520,1,fc1.weight,fc1,0.369037389755249
521,1,fc2.bias,fc2,0.022197963669896126
521,1,fc2.weight,fc2,0.3805795907974243
521,1,fc1.bias,fc1,0.029101364314556122
521,1,fc1.weight,fc1,0.2775731682777405
522,1,fc2.bias,fc2,0.025740846991539
522,1,fc2.weight,fc2,0.3876456618309021
522,1,fc1.bias,fc1,0.02674904838204384
522,1,fc1.weight,fc1,0.22335827350616455
523,1,fc2.bias,fc2,0.042881160974502563
523,1,fc2.weight,fc2,0.6196013689041138
523,1,fc1.bias,fc1,0.0530354306101799
523,1,fc1.weight,fc1,0.4077877104282379
524,1,fc2.bias,fc2,0.013374329544603825
524,1,fc2.weight,fc2,0.22899886965751648
524,1,fc1.bias,fc1,0.015462726354598999
524,1,fc1.weight,fc1,0.16802433133125305
525,1,fc2.bias,fc2,0.018916280940175056
525,1,fc2.weight,fc2,0.38348904252052307
525,1,fc1.bias,fc1,0.025413017719984055
525,1,fc1.weight,fc1,0.2709536552429199
526,1,fc2.bias,fc2,0.028673486784100533
526,1,fc2.weight,fc2,0.46808987855911255
526,1,fc1.bias,fc1,0.029673006385564804
526,1,fc1.weight,fc1,0.291938841342926
527,1,fc2.bias,fc2,0.04067457467317581
527,1,fc2.weight,fc2,0.6458463072776794
527,1,fc1.bias,fc1,0.043091777712106705
527,1,fc1.weight,fc1,0.347933292388916
528,1,fc2.bias,fc2,0.05009183660149574
528,1,fc2.weight,fc2,0.7214084267616272
528,1,fc1.bias,fc1,0.05409662425518036
528,1,fc1.weight,fc1,0.3860013782978058
529,1,fc2.bias,fc2,0.03175603970885277
529,1,fc2.weight,fc2,0.5516625642776489
529,1,fc1.bias,fc1,0.0311310775578022
529,1,fc1.weight,fc1,0.30649352073669434
530,1,fc2.bias,fc2,0.03961143270134926
530,1,fc2.weight,fc2,0.5851475596427917
530,1,fc1.bias,fc1,0.040543150156736374
530,1,fc1.weight,fc1,0.32871395349502563
531,1,fc2.bias,fc2,0.026760682463645935
531,1,fc2.weight,fc2,0.41793322563171387
531,1,fc1.bias,fc1,0.029774194583296776
531,1,fc1.weight,fc1,0.26784172654151917
532,1,fc2.bias,fc2,0.028174135833978653
532,1,fc2.weight,fc2,0.4419138431549072
532,1,fc1.bias,fc1,0.03059229999780655
532,1,fc1.weight,fc1,0.2598170340061188
533,1,fc2.bias,fc2,0.025179266929626465
533,1,fc2.weight,fc2,0.5826376676559448
533,1,fc1.bias,fc1,0.022889556363224983
533,1,fc1.weight,fc1,0.2847539484500885
534,1,fc2.bias,fc2,0.024378063157200813
534,1,fc2.weight,fc2,0.3873246908187866
534,1,fc1.bias,fc1,0.030490251258015633
534,1,fc1.weight,fc1,0.2533736526966095
535,1,fc2.bias,fc2,0.053378354758024216
535,1,fc2.weight,fc2,0.6906187534332275
535,1,fc1.bias,fc1,0.05632709711790085
535,1,fc1.weight,fc1,0.38035717606544495
536,1,fc2.bias,fc2,0.02883025072515011
536,1,fc2.weight,fc2,0.3858431577682495
536,1,fc1.bias,fc1,0.025092195719480515
536,1,fc1.weight,fc1,0.22932423651218414
537,1,fc2.bias,fc2,0.04054675251245499
537,1,fc2.weight,fc2,0.5355940461158752
537,1,fc1.bias,fc1,0.03892088308930397
537,1,fc1.weight,fc1,0.29663124680519104
538,1,fc2.bias,fc2,0.03573059290647507
538,1,fc2.weight,fc2,0.5739725232124329
538,1,fc1.bias,fc1,0.033041901886463165
538,1,fc1.weight,fc1,0.2967348098754883
539,1,fc2.bias,fc2,0.041037723422050476
539,1,fc2.weight,fc2,0.7198247909545898
539,1,fc1.bias,fc1,0.04481430724263191
539,1,fc1.weight,fc1,0.3948473334312439
540,1,fc2.bias,fc2,0.05140842869877815
540,1,fc2.weight,fc2,0.7107616066932678
540,1,fc1.bias,fc1,0.0536772720515728
540,1,fc1.weight,fc1,0.3849290907382965
541,1,fc2.bias,fc2,0.025556135922670364
541,1,fc2.weight,fc2,0.4121832251548767
541,1,fc1.bias,fc1,0.02737313136458397
541,1,fc1.weight,fc1,0.2355695515871048
542,1,fc2.bias,fc2,0.028792433440685272
542,1,fc2.weight,fc2,0.39516472816467285
542,1,fc1.bias,fc1,0.02965663932263851
542,1,fc1.weight,fc1,0.2241203933954239
543,1,fc2.bias,fc2,0.03664057329297066
543,1,fc2.weight,fc2,0.56937575340271
543,1,fc1.bias,fc1,0.03946501016616821
543,1,fc1.weight,fc1,0.32146090269088745
544,1,fc2.bias,fc2,0.036479391157627106
544,1,fc2.weight,fc2,0.5476695895195007
544,1,fc1.bias,fc1,0.037117309868335724
544,1,fc1.weight,fc1,0.29673415422439575
545,1,fc2.bias,fc2,0.032006267458200455
545,1,fc2.weight,fc2,0.5293774604797363
545,1,fc1.bias,fc1,0.03657707944512367
545,1,fc1.weight,fc1,0.3175792992115021
546,1,fc2.bias,fc2,0.03242848441004753
546,1,fc2.weight,fc2,0.5548095703125
546,1,fc1.bias,fc1,0.030501892790198326
546,1,fc1.weight,fc1,0.3039504289627075
547,1,fc2.bias,fc2,0.04076883941888809
547,1,fc2.weight,fc2,0.5722649097442627
547,1,fc1.bias,fc1,0.04163458198308945
547,1,fc1.weight,fc1,0.31423163414001465
548,1,fc2.bias,fc2,0.02548360265791416
548,1,fc2.weight,fc2,0.359123170375824
548,1,fc1.bias,fc1,0.028362097218632698
548,1,fc1.weight,fc1,0.23086465895175934
549,1,fc2.bias,fc2,0.02557704597711563
549,1,fc2.weight,fc2,0.4327661097049713
549,1,fc1.bias,fc1,0.030944591388106346
549,1,fc1.weight,fc1,0.276868611574173
550,1,fc2.bias,fc2,0.025522224605083466
550,1,fc2.weight,fc2,0.3914191722869873
550,1,fc1.bias,fc1,0.02566273882985115
550,1,fc1.weight,fc1,0.21502119302749634
551,1,fc2.bias,fc2,0.030609844252467155
551,1,fc2.weight,fc2,0.5621088743209839
551,1,fc1.bias,fc1,0.03164462000131607
551,1,fc1.weight,fc1,0.308472603559494
552,1,fc2.bias,fc2,0.031168531626462936
552,1,fc2.weight,fc2,0.45711204409599304
552,1,fc1.bias,fc1,0.032322563230991364
552,1,fc1.weight,fc1,0.2606934905052185
553,1,fc2.bias,fc2,0.02344636619091034
553,1,fc2.weight,fc2,0.4814799129962921
553,1,fc1.bias,fc1,0.025149788707494736
553,1,fc1.weight,fc1,0.30576592683792114
554,1,fc2.bias,fc2,0.026503408327698708
554,1,fc2.weight,fc2,0.4328944683074951
554,1,fc1.bias,fc1,0.027864882722496986
554,1,fc1.weight,fc1,0.2789866030216217
555,1,fc2.bias,fc2,0.022711612284183502
555,1,fc2.weight,fc2,0.36487188935279846
555,1,fc1.bias,fc1,0.026384752243757248
555,1,fc1.weight,fc1,0.24857449531555176
556,1,fc2.bias,fc2,0.04130274057388306
556,1,fc2.weight,fc2,0.5662127137184143
556,1,fc1.bias,fc1,0.03667218238115311
556,1,fc1.weight,fc1,0.2804863452911377
557,1,fc2.bias,fc2,0.034795377403497696
557,1,fc2.weight,fc2,0.4943932592868805
557,1,fc1.bias,fc1,0.033957913517951965
557,1,fc1.weight,fc1,0.3032878339290619
558,1,fc2.bias,fc2,0.015995170921087265
558,1,fc2.weight,fc2,0.2195911854505539
558,1,fc1.bias,fc1,0.02030203305184841
558,1,fc1.weight,fc1,0.16256529092788696
559,1,fc2.bias,fc2,0.024430522695183754
559,1,fc2.weight,fc2,0.3956579267978668
559,1,fc1.bias,fc1,0.02518884465098381
559,1,fc1.weight,fc1,0.23803149163722992
560,1,fc2.bias,fc2,0.03127455338835716
560,1,fc2.weight,fc2,0.4253641366958618
560,1,fc1.bias,fc1,0.029902376234531403
560,1,fc1.weight,fc1,0.24764063954353333
561,1,fc2.bias,fc2,0.03227928280830383
561,1,fc2.weight,fc2,0.432365745306015
561,1,fc1.bias,fc1,0.02923949994146824
561,1,fc1.weight,fc1,0.24217675626277924
562,1,fc2.bias,fc2,0.02391079068183899
562,1,fc2.weight,fc2,0.43258988857269287
562,1,fc1.bias,fc1,0.028997035697102547
562,1,fc1.weight,fc1,0.30060237646102905
563,1,fc2.bias,fc2,0.03108496032655239
563,1,fc2.weight,fc2,0.5266709327697754
563,1,fc1.bias,fc1,0.03254133090376854
563,1,fc1.weight,fc1,0.29568517208099365
564,1,fc2.bias,fc2,0.020300643518567085
564,1,fc2.weight,fc2,0.44054511189460754
564,1,fc1.bias,fc1,0.024588435888290405
564,1,fc1.weight,fc1,0.2681753933429718
565,1,fc2.bias,fc2,0.029090087860822678
565,1,fc2.weight,fc2,0.4597693383693695
565,1,fc1.bias,fc1,0.03286243975162506
565,1,fc1.weight,fc1,0.30795320868492126
566,1,fc2.bias,fc2,0.014663971960544586
566,1,fc2.weight,fc2,0.2747378647327423
566,1,fc1.bias,fc1,0.01715776138007641
566,1,fc1.weight,fc1,0.1895008385181427
567,1,fc2.bias,fc2,0.029060661792755127
567,1,fc2.weight,fc2,0.4438016414642334
567,1,fc1.bias,fc1,0.029996976256370544
567,1,fc1.weight,fc1,0.268421471118927
568,1,fc2.bias,fc2,0.028034361079335213
568,1,fc2.weight,fc2,0.47218406200408936
568,1,fc1.bias,fc1,0.029419558122754097
568,1,fc1.weight,fc1,0.2766166627407074
569,1,fc2.bias,fc2,0.032985568046569824
569,1,fc2.weight,fc2,0.6238313913345337
569,1,fc1.bias,fc1,0.032294292002916336
569,1,fc1.weight,fc1,0.3455352485179901
570,1,fc2.bias,fc2,0.01777331903576851
570,1,fc2.weight,fc2,0.27606335282325745
570,1,fc1.bias,fc1,0.0188993401825428
570,1,fc1.weight,fc1,0.2057340443134308
571,1,fc2.bias,fc2,0.028054069727659225
571,1,fc2.weight,fc2,0.3960599899291992
571,1,fc1.bias,fc1,0.030598586425185204
571,1,fc1.weight,fc1,0.242421492934227
572,1,fc2.bias,fc2,0.017844712361693382
572,1,fc2.weight,fc2,0.3434080183506012
572,1,fc1.bias,fc1,0.020023787394165993
572,1,fc1.weight,fc1,0.21891465783119202
573,1,fc2.bias,fc2,0.02778315730392933
573,1,fc2.weight,fc2,0.38495802879333496
573,1,fc1.bias,fc1,0.029744353145360947
573,1,fc1.weight,fc1,0.22374455630779266
574,1,fc2.bias,fc2,0.030392739921808243
574,1,fc2.weight,fc2,0.4305127263069153
574,1,fc1.bias,fc1,0.032022155821323395
574,1,fc1.weight,fc1,0.25639620423316956
575,1,fc2.bias,fc2,0.019778680056333542
575,1,fc2.weight,fc2,0.3367910087108612
575,1,fc1.bias,fc1,0.020936962217092514
575,1,fc1.weight,fc1,0.2208186239004135
576,1,fc2.bias,fc2,0.04491199925541878
576,1,fc2.weight,fc2,0.5983646512031555
576,1,fc1.bias,fc1,0.05099627748131752
576,1,fc1.weight,fc1,0.3898964524269104
577,1,fc2.bias,fc2,0.02004428766667843
577,1,fc2.weight,fc2,0.403119832277298
577,1,fc1.bias,fc1,0.023496966809034348
577,1,fc1.weight,fc1,0.24395230412483215
578,1,fc2.bias,fc2,0.03080209530889988
578,1,fc2.weight,fc2,0.47401174902915955
578,1,fc1.bias,fc1,0.0322609506547451
578,1,fc1.weight,fc1,0.2960650324821472
579,1,fc2.bias,fc2,0.03900397568941116
579,1,fc2.weight,fc2,0.6781533360481262
579,1,fc1.bias,fc1,0.040249913930892944
579,1,fc1.weight,fc1,0.3542635440826416
580,1,fc2.bias,fc2,0.026064787060022354
580,1,fc2.weight,fc2,0.37516677379608154
580,1,fc1.bias,fc1,0.02935045026242733
580,1,fc1.weight,fc1,0.2505437433719635
581,1,fc2.bias,fc2,0.03212921321392059
581,1,fc2.weight,fc2,0.5018646717071533
581,1,fc1.bias,fc1,0.03484061732888222
581,1,fc1.weight,fc1,0.29677513241767883
582,1,fc2.bias,fc2,0.021225789561867714
582,1,fc2.weight,fc2,0.41925469040870667
